code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A005930,samsung,KOSPI,20101216,15460,15640,15380,15580,307830,4782000000,66682000,1038905000000,36.060001373291016,64515,-1547145
A005930,samsung,KOSPI,20101217,15580,15580,15320,15540,378035,5851000000,66682000,1036238000000,36.060001373291016,127130,5676475
A005930,samsung,KOSPI,20101220,15320,15580,14980,14980,400545,6072000000,66682000,998896000000,36.04999923706055,-107570,5568905
A005930,samsung,KOSPI,20101221,15120,15240,14940,14980,313325,4729000000,66682000,998896000000,35.95000076293945,-55930,-1583515
A005930,samsung,KOSPI,20101222,14980,15180,14980,15040,146735,2212000000,66682000,1002897000000,35.9900016784668,7525,5520500
A005930,samsung,KOSPI,20101223,15100,15240,15000,15220,393820,5959000000,66682000,1014900000000,36.029998779296875,-15715,5504785
A005930,samsung,KOSPI,20101224,15220,15240,14920,15060,362460,5447000000,66682000,1004230000000,35.86000061035156,42175,5546960
A005930,samsung,KOSPI,20101227,14900,14980,14720,14720,202710,3009000000,66682000,981559000000,35.84000015258789,-36785,5510175
A005930,samsung,KOSPI,20101228,14720,14900,14620,14620,313715,4611000000,66682000,974890000000,35.720001220703125,19055,5529230
A005930,samsung,KOSPI,20101229,14520,15260,14520,15260,577515,8653000000,66682000,1017567000000,35.7400016784668,10535,5539765
A005930,samsung,KOSPI,20101230,15260,15440,14980,15440,525945,8028000000,66682000,1029570000000,35.849998474121094,44340,5584105
A005930,samsung,KOSPI,20110103,15500,15500,15220,15360,336830,5163000000,66682000,1024235000000,35.81999969482422,-97835,-1610220
A005930,samsung,KOSPI,20110104,15360,15880,15360,15520,387070,6031000000,66682000,1034904000000,35.95000076293945,-79520,-1689740
A005930,samsung,KOSPI,20110105,15560,15700,15400,15600,277215,4330000000,66682000,1040239000000,36.119998931884766,-20490,-1710230
A005930,samsung,KOSPI,20110106,15760,15840,15520,15640,221790,3473000000,66682000,1042906000000,36.15999984741211,67190,-1643040
A005930,samsung,KOSPI,20110107,15720,16100,15580,16020,659375,10418000000,66682000,1068245000000,36.2400016784668,170305,-1472735
A005930,samsung,KOSPI,20110110,16140,16340,15860,15860,289910,4661000000,66682000,1057576000000,36.2400016784668,16270,-1456465
A005930,samsung,KOSPI,20110111,15920,16200,15640,16200,418320,6642000000,66806000,1082257000000,36.209999084472656,94675,-1361790
A005930,samsung,KOSPI,20110112,16280,16280,15860,16020,446145,7141000000,66806000,1070232000000,36.34000015258789,-142600,-1504390
A005930,samsung,KOSPI,20110113,16020,16280,15800,16240,546610,8761000000,66806000,1084929000000,36.68000030517578,-17270,-1521660
A005930,samsung,KOSPI,20110114,16240,16320,15920,16120,964680,15545000000,66806000,1076912000000,36.83000183105469,-220890,-1742550
A005930,samsung,KOSPI,20110117,15980,16200,15720,16160,590540,9434000000,66806000,1079584000000,36.790000915527344,8250,-1734300
A005930,samsung,KOSPI,20110118,15980,16080,15720,15720,383640,6076000000,66806000,1050190000000,36.83000183105469,-129480,-1863780
A005930,samsung,KOSPI,20110119,15780,16060,15460,16020,490410,7722000000,66806000,1070232000000,37.02000045776367,-189205,-2052985
A005930,samsung,KOSPI,20110120,15700,16020,15660,15740,298700,4709000000,66806000,1051526000000,37.029998779296875,-89170,-2142155
A005930,samsung,KOSPI,20110121,15740,15840,15460,15740,375835,5850000000,66806000,1051526000000,37.20000076293945,-128665,-2270820
A005930,samsung,KOSPI,20110124,15740,15980,15600,15900,373055,5900000000,66806000,1062215000000,37.470001220703125,-137115,-2407935
A005930,samsung,KOSPI,20110125,15880,15980,15800,15800,481905,7641000000,66806000,1055534000000,38.06999969482422,-326660,-2734595
A005930,samsung,KOSPI,20110126,15880,16320,15880,16280,623770,10095000000,66806000,1087601000000,38.150001525878906,187340,-2547255
A005930,samsung,KOSPI,20110127,16340,16600,16120,16600,605555,9953000000,66806000,1108979000000,38.52000045776367,-13270,-2560525
A005930,samsung,KOSPI,20110128,16700,16940,16440,16640,535875,8963000000,66806000,1111651000000,38.72999954223633,65730,-2494795
A005930,samsung,KOSPI,20110131,16440,16580,16100,16120,394010,6401000000,66806000,1076912000000,38.630001068115234,39965,-2454830
A005930,samsung,KOSPI,20110201,16140,16320,16020,16300,284615,4605000000,66806000,1088937000000,38.70000076293945,17960,-2436870
A005930,samsung,KOSPI,20110207,16780,16780,16380,16460,367015,6078000000,66806000,1099626000000,38.810001373291016,-3185,-2440055
A005930,samsung,KOSPI,20110208,16460,16740,16400,16600,358960,5961000000,66806000,1108979000000,39.0099983215332,-30455,-2470510
A005930,samsung,KOSPI,20110209,16440,16800,16260,16680,478090,7860000000,66806000,1114324000000,39.130001068115234,18720,-2451790
A005930,samsung,KOSPI,20110210,16520,17080,16520,16740,614875,10363000000,66806000,1118332000000,39.099998474121094,129085,-2322705
A005930,samsung,KOSPI,20110211,16820,17340,16640,16780,1189550,20260000000,66806000,1121004000000,39.709999084472656,-248250,-2570955
A005930,samsung,KOSPI,20110214,16780,17080,16700,17000,514650,8721000000,66806000,1135702000000,39.5099983215332,244200,-2326755
A005930,samsung,KOSPI,20110215,17000,17360,16900,17280,1576210,27050000000,66806000,1154407000000,38.959999084472656,554140,-1772615
A005930,samsung,KOSPI,20110216,17440,17700,17120,17240,637235,11104000000,66806000,1151735000000,38.9900016784668,193860,-1578755
A005930,samsung,KOSPI,20110217,17400,17480,16600,17420,776965,13320000000,66845000,1164439000000,38.900001525878906,229325,-1349430
A005930,samsung,KOSPI,20110218,17420,17840,17220,17700,586810,10300000000,66845000,1183156000000,39.0099983215332,82620,-1266810
A005930,samsung,KOSPI,20110221,17700,18000,17600,17900,955310,17014000000,66845000,1196525000000,39.130001068115234,-4495,-1271305
A005930,samsung,KOSPI,20110222,17800,18020,17640,17880,246255,4403000000,66845000,1195188000000,39.16999816894531,69485,-1201820
A005930,samsung,KOSPI,20110223,17860,18000,17520,17900,617050,10968000000,66845000,1196525000000,39.060001373291016,222460,-979360
A005930,samsung,KOSPI,20110224,17900,18960,17800,18580,1304305,24209000000,66845000,1241980000000,39.15999984741211,177850,-801510
A005930,samsung,KOSPI,20110225,18800,19900,18580,19560,1031275,20017000000,66845000,1307488000000,39.310001373291016,68225,-733285
A005930,samsung,KOSPI,20110228,19800,19980,19000,19920,1301370,25297000000,66845000,1331552000000,38.900001525878906,356455,-376830
A005930,samsung,KOSPI,20110302,19620,19920,18720,19160,1226220,23482000000,66845000,1280750000000,38.54999923706055,45660,-331170
A005930,samsung,KOSPI,20110303,19080,19720,18760,19700,958585,18527000000,66845000,1316846000000,38.349998474121094,304055,-27115
A005930,samsung,KOSPI,20110304,19700,19700,18880,18920,1010095,19358000000,66845000,1264707000000,38.5,-148600,-175715
A005930,samsung,KOSPI,20110307,18820,19100,18520,18520,614540,11526000000,66845000,1237969000000,38.459999084472656,99435,-76280
A005930,samsung,KOSPI,20110308,18660,19120,18500,19080,500455,9414000000,66845000,1275402000000,38.380001068115234,105115,28835
A005930,samsung,KOSPI,20110309,19100,19460,18840,19400,305430,5838000000,66845000,1296793000000,38.33000183105469,71920,100755
A005930,samsung,KOSPI,20110310,19500,19520,18480,18980,604615,11418000000,66845000,1268718000000,38.060001373291016,106610,207365
A005930,samsung,KOSPI,20110311,18780,18780,18240,18500,484350,8946000000,66845000,1236632000000,37.869998931884766,44350,251715
A005930,samsung,KOSPI,20110314,18300,18580,17520,18200,595840,10799000000,67017000,1219709000000,37.7400016784668,164660,416375
A005930,samsung,KOSPI,20110315,18200,18820,17200,18000,710075,12837000000,67017000,1206306000000,37.43000030517578,182760,599135
A005930,samsung,KOSPI,20110316,18100,18480,17840,18040,606175,10978000000,67017000,1208986000000,37.2400016784668,93905,693040
A005930,samsung,KOSPI,20110317,17600,18160,17540,18140,297285,5316000000,67017000,1215688000000,37.290000915527344,-23900,669140
A005930,samsung,KOSPI,20110318,18160,18540,18120,18200,551140,10081000000,67017000,1219709000000,37.220001220703125,-38675,630465
A005930,samsung,KOSPI,20110321,18240,18340,17780,18080,568675,10227000000,67017000,1211667000000,37.06999969482422,21475,651940
A005930,samsung,KOSPI,20110322,18180,18400,17920,18400,442355,8037000000,67017000,1233112000000,36.93000030517578,132085,784025
A005930,samsung,KOSPI,20110323,18480,19340,18320,19160,574725,10940000000,67017000,1284045000000,36.869998931884766,120310,904335
A005930,samsung,KOSPI,20110324,19200,19500,18920,19480,940330,18094000000,67017000,1305491000000,36.29999923706055,163560,1067895
A005930,samsung,KOSPI,20110325,19640,19640,19060,19360,364415,7028000000,67017000,1297449000000,36.279998779296875,2895,1070790
A005930,samsung,KOSPI,20110328,19360,19760,19140,19760,535685,10451000000,67017000,1324255000000,36.560001373291016,-26965,1043825
A005930,samsung,KOSPI,20110329,19740,20180,19660,19660,911495,18218000000,67017000,1317554000000,36.540000915527344,206040,1249865
A005930,samsung,KOSPI,20110330,19780,20060,19600,19960,422805,8391000000,67017000,1337659000000,36.599998474121094,48445,1298310
A005930,samsung,KOSPI,20110331,20180,20180,19600,19600,271640,5382000000,67017000,1313533000000,36.61000061035156,-39680,1258630
A005930,samsung,KOSPI,20110401,19560,19940,19440,19860,452105,8883000000,67017000,1330957000000,36.79999923706055,-1010,1257620
A005930,samsung,KOSPI,20110404,19960,20260,19480,19760,499090,9845000000,67017000,1324255000000,36.70000076293945,-2325,1255295
A005930,samsung,KOSPI,20110405,19640,20000,19500,19960,314280,6208000000,67017000,1337659000000,36.72999954223633,27265,1282560
A005930,samsung,KOSPI,20110406,19860,19960,19640,19640,205805,4068000000,67017000,1316213000000,36.75,-70030,1212530
A005930,samsung,KOSPI,20110407,19720,20160,19600,19780,473845,9445000000,67017000,1325596000000,36.849998474121094,-49530,1163000
A005930,samsung,KOSPI,20110408,19860,19940,19620,19700,455885,9019000000,67017000,1320234000000,36.970001220703125,-69715,1093285
A005930,samsung,KOSPI,20110411,19820,20160,19540,19600,410800,8112000000,67017000,1313533000000,37.08000183105469,-93570,999715
A005930,samsung,KOSPI,20110412,19600,19780,18920,19600,722985,13978000000,67136000,1315865000000,37.29999923706055,-139815,859900
A005930,samsung,KOSPI,20110413,19700,19780,19220,19760,512690,10003000000,67136000,1326607000000,37.349998474121094,8570,868470
A005930,samsung,KOSPI,20110414,19540,20780,19540,20780,1346360,27094000000,67136000,1395086000000,37.849998474121094,-213745,654725
A005930,samsung,KOSPI,20110415,21060,22000,20860,21720,1418315,30230000000,67136000,1458193000000,38.61000061035156,-290440,364285
A005930,samsung,KOSPI,20110418,21400,21660,21080,21320,365735,7803000000,67136000,1431339000000,38.70000076293945,-49115,315170
A005930,samsung,KOSPI,20110419,21320,22000,21080,21740,597430,12997000000,67136000,1459536000000,38.88999938964844,17490,332660
A005930,samsung,KOSPI,20110420,21940,22000,21440,21800,345200,7496000000,67136000,1463564000000,38.86000061035156,20190,352850
A005930,samsung,KOSPI,20110421,21760,21900,20860,21900,1042895,22143000000,67136000,1470278000000,38.66999816894531,63690,416540
A005930,samsung,KOSPI,20110422,21900,21900,21040,21040,619310,13157000000,67136000,1412541000000,38.36000061035156,-1385,415155
A005930,samsung,KOSPI,20110425,20900,21180,20620,21000,418345,8721000000,67136000,1409856000000,38.5,-111230,303925
A005930,samsung,KOSPI,20110426,21000,21380,20700,21240,490395,10328000000,67136000,1425968000000,38.41999816894531,61925,365850
A005930,samsung,KOSPI,20110427,21420,21480,20740,21040,782030,16450000000,67136000,1412541000000,38.560001373291016,-91785,274065
A005930,samsung,KOSPI,20110428,21260,22020,21200,21340,777915,16778000000,67136000,1432682000000,39.08000183105469,-292590,-18525
A005930,samsung,KOSPI,20110429,21400,22000,21000,21960,529960,11427000000,67136000,1474306000000,39.31999969482422,-39115,-57640
A005930,samsung,KOSPI,20110502,21920,22580,21420,22540,462930,10176000000,67136000,1513245000000,39.33000183105469,46330,-11310
A005930,samsung,KOSPI,20110503,22320,22740,21740,21740,373675,8262000000,67136000,1459536000000,39.38999938964844,-61665,-72975
A005930,samsung,KOSPI,20110504,21620,22060,21320,21740,310905,6759000000,67136000,1459536000000,39.349998474121094,38210,-34765
A005930,samsung,KOSPI,20110506,21400,21560,20860,21200,503960,10682000000,67136000,1423283000000,39.130001068115234,117840,83075
A005930,samsung,KOSPI,20110509,21200,21280,20420,20500,418770,8616000000,67136000,1376288000000,38.939998626708984,11820,94895
A005930,samsung,KOSPI,20110511,20620,20760,20380,20420,264725,5449000000,67136000,1370917000000,38.91999816894531,3475,98370
A005930,samsung,KOSPI,20110512,20380,20560,19980,20300,386280,7843000000,67136000,1362860000000,38.810001373291016,19650,118020
A005930,samsung,KOSPI,20110513,20540,20900,20140,20660,253990,5218000000,67136000,1387029000000,38.68000030517578,115790,233810
A005930,samsung,KOSPI,20110516,20680,20900,20400,20760,436690,9060000000,67379000,1398788000000,38.90999984741211,-205020,28790
A005930,samsung,KOSPI,20110517,20700,21020,20560,20820,563075,11709000000,67379000,1402830000000,39.2400016784668,-130750,-101960
A005930,samsung,KOSPI,20110518,20860,21060,20340,20600,394650,8152000000,67379000,1388007000000,39.20000076293945,52795,-49165
A005930,samsung,KOSPI,20110519,20600,20700,20160,20400,264400,5383000000,67379000,1374531000000,39.20000076293945,43600,-5565
A005930,samsung,KOSPI,20110520,20440,20560,20040,20180,176170,3575000000,67379000,1359708000000,39.16999816894531,15070,9505
A005930,samsung,KOSPI,20110523,20260,20900,20060,20340,531730,10893000000,67379000,1370488000000,38.869998931884766,94735,104240
A005930,samsung,KOSPI,20110524,20200,20400,19960,20000,708490,14217000000,67379000,1347580000000,39.540000915527344,-454210,-349970
A005930,samsung,KOSPI,20110525,20000,20140,19860,20100,389975,7798000000,67379000,1354317000000,39.95000076293945,-216780,-566750
A005930,samsung,KOSPI,20110526,20340,20520,20020,20400,200675,4074000000,67379000,1374531000000,39.869998931884766,54695,-512055
A005930,samsung,KOSPI,20110527,20300,20620,20260,20380,149875,3057000000,67379000,1373184000000,39.91999816894531,-51635,-563690
A005930,samsung,KOSPI,20110530,20380,20660,20320,20380,81620,1672000000,67379000,1373184000000,39.93000030517578,-3480,-567170
A005930,samsung,KOSPI,20110531,20440,21160,20400,20960,353235,7373000000,67379000,1412263000000,39.9900016784668,1630,-565540
A005930,samsung,KOSPI,20110601,21040,21560,20960,21400,195025,4164000000,67379000,1441910000000,40.11000061035156,26310,-539230
A005930,samsung,KOSPI,20110602,20980,22080,20840,21800,344300,7493000000,67379000,1468862000000,40.38999938964844,-56865,-596095
A005930,samsung,KOSPI,20110603,22140,22540,22100,22380,309545,6913000000,67379000,1507942000000,40.59000015258789,3135,-592960
A005930,samsung,KOSPI,20110607,22280,22940,22180,22920,320715,7211000000,67379000,1544326000000,40.72999954223633,-14765,-607725
A005930,samsung,KOSPI,20110608,22600,22980,22420,22920,153810,3510000000,67379000,1544326000000,40.7599983215332,22220,-585505
A005930,samsung,KOSPI,20110609,22920,22940,22600,22600,185395,4216000000,67379000,1522765000000,40.869998931884766,-82630,-668135
A005930,samsung,KOSPI,20110610,22880,23200,22140,22440,333360,7596000000,67379000,1511984000000,40.970001220703125,22600,-645535
A005930,samsung,KOSPI,20110613,22440,23060,22140,22560,128955,2910000000,67414000,1520859000000,40.959999084472656,-15890,-661425
A005930,samsung,KOSPI,20110614,22780,22780,22200,22220,282345,6298000000,67414000,1497939000000,41.040000915527344,-51580,-713005
A005930,samsung,KOSPI,20110615,22220,22600,21640,22580,533150,11739000000,67414000,1522208000000,41.08000183105469,13570,-699435
A005930,samsung,KOSPI,20110616,22460,23100,22120,22700,232900,5293000000,67414000,1530297000000,41.119998931884766,8055,-691380
A005930,samsung,KOSPI,20110617,22600,22880,22200,22760,196485,4419000000,67414000,1534342000000,41.099998474121094,16400,-674980
A005930,samsung,KOSPI,20110620,22900,22900,22420,22500,75840,1721000000,67414000,1516815000000,41.06999969482422,24490,-650490
A005930,samsung,KOSPI,20110621,22500,22860,22160,22660,144230,3247000000,67414000,1527601000000,41.0099983215332,41670,-608820
A005930,samsung,KOSPI,20110622,22720,23280,22600,23120,208925,4822000000,67414000,1558611000000,40.97999954223633,42000,-566820
A005930,samsung,KOSPI,20110623,23080,23080,22500,22500,227520,5167000000,67414000,1516815000000,40.91999816894531,5580,-561240
A005930,samsung,KOSPI,20110624,22680,22880,22460,22740,147055,3333000000,67414000,1532994000000,40.959999084472656,-15595,-576835
